gene	H2621_L	HP25311_L	HP25337_L	HU1327_L	UWHI366R_L	H2621_H	HP25311_H	HP25337_H	HU1327_H	UWHI366R_H
ZNF799	1.430574567	1.43872009	0.831201128	1.642556605	1.689730253	1.716006455	1.451471402	1.533360277	1.561283721	1.225621436
LARP1B	7.48656183	5.971520722	6.124404418	5.689347706	7.75827762	7.789831857	6.824476666	6.390194085	6.842605246	6.529459218
CEP192	4.622393174	4.495705143	3.09315079	4.566693091	4.824192723	4.514717187	4.609073794	3.988458224	4.583698912	4.683165967
TOPORS	15.31757224	14.7085855	9.203532125	14.19153157	15.4609507	14.31978767	14.99594154	15.46951445	13.26938465	13.82915398
KCNA5	4.687172016	15.28759635	1.474025515	11.21792407	5.787852846	4.870581313	13.51381552	3.478985931	11.63124351	4.774599067
SLC4A10	4.317537052	11.13702917	3.445833019	6.988425036	5.570013182	5.451274024	12.00633481	4.1758731	6.530743313	4.702966365
NOL10	11.56454824	9.773594178	6.870679668	9.027234766	10.90964364	12.19240508	10.29974599	6.916164068	9.659178469	11.29749122
BEX5	7.363430613	21.08301618	7.835648829	10.64981127	15.87983302	8.758503142	20.7919417	10.22422877	10.21371417	14.78853442
TBL3	3.959024887	3.786109577	2.737813745	3.486400417	3.675728852	4.289889873	3.88421754	2.463748392	3.566691859	3.42548983
TUBA8	0.784591416	1.559666222	1.316907679	1.27042445	0.881575952	1.117125438	1.93973607	1.304687701	1.425075535	0.588410883
GADD45A	65.52888047	26.31435011	88.90005856	38.17624058	54.17930957	66.90020423	29.23331469	81.26617197	43.36271709	58.77318619
ZNF185	2.949754077	1.721362363	2.280580345	2.87650605	4.485629035	3.194643401	1.927347462	1.762477641	3.550036715	4.793956602
CNTN3	0.611089354	1.21874202	0.583224997	1.156403216	1.023928791	0.571063792	1.230229785	0.642683297	1.248026638	0.83739095
DFFB	1.071511399	1.346929948	0.720579394	1.150276962	1.079528655	0.876231026	1.180203659	0.947156702	1.412153866	0.860141007
BEX1	152.7410856	341.6196647	181.6063721	203.8379819	216.1073638	171.2297639	360.9932832	175.6887677	187.3204689	203.1875239
FOXRED2	1.755331437	4.714583445	1.864947819	3.869367629	4.318458857	1.855873811	3.747892551	2.361283745	3.750804951	4.222785263
URM1	5.069174594	5.306640227	2.182694447	4.591156376	4.611903906	5.311098748	5.111151009	4.028321549	3.97740619	4.207554486
LSG1	12.58507203	10.09571378	7.283749167	9.854907919	11.88741822	12.59606028	10.3588753	10.41006024	10.14498275	10.07543281
UHMK1	13.78520205	14.83032007	7.386653805	13.89773909	16.60672426	13.40507301	14.84636847	10.59417335	12.76598029	16.58894484
CLTC	55.25108879	60.44766922	37.57370809	53.23313304	65.52421694	53.16124282	57.77640791	46.17008454	49.94889147	62.18594139
TANK	10.9573546	8.046171736	7.138685407	8.792119219	9.990201894	9.8545898	8.069422701	8.499332416	8.603636206	9.5943881
RPL21	116.4052721	112.0748052	97.53008367	93.84774402	104.3574488	131.1700415	112.3730528	96.81087149	87.18183902	130.027045
NUDT5	6.414635825	7.200426908	3.982390463	6.321953473	6.072306166	6.558175006	6.952133809	5.070748075	5.869714516	5.218049893
ERGIC1	8.702416977	6.212866586	5.659250884	4.968176258	8.766293176	9.052599953	6.150349843	5.503872153	4.975453141	8.735828768
NCEH1	26.60744271	6.580659105	7.817903857	4.337441005	10.4950467	25.34240336	6.759172003	9.258779487	4.753218836	10.26028087
MYCN	0.506813498	0.415186143	0.829401023	1.65791758	0.809830861	0.231531479	0.407221429	1.109132356	2.146660531	0.923956222
LOC100133315	0.933369229	0.727443939	0.496548668	0.94161158	0.922575285	0.980225723	1.232233477	0.811025313	1.180061175	0.355574693
FAM8A1	6.084194069	7.777223652	4.797461933	8.749702613	7.467429909	5.955857124	7.352517125	6.312987489	8.533066801	6.337722654
GART	8.963221351	5.636746479	4.853505235	5.780118193	8.174423757	9.090046145	5.55920228	6.351119846	5.292162868	6.810036848
SNORA48	2.147622196	1.106258759	1.558889321	1.094540968	1.964248845	2.114471209	1.109761387	1.026919611	1.655488563	1.475317054
COMTD1	5.332353318	9.025436883	5.324027067	7.691117526	7.149654648	6.872782765	9.3579536	3.814307476	7.582016727	6.333321237
SLC46A3	2.920918096	3.658477722	0.737781555	3.349345325	3.197474699	2.955638143	3.429841386	1.445327114	3.402037086	2.924505252
HMGN2P46	7.370318929	1.520013418	1.762507562	1.209542453	2.562193446	6.90674678	2.409734265	1.613960874	0.64404418	2.037210791
MRPL51	18.07332292	24.89183807	14.4042952	17.85099565	17.89529522	18.64552004	24.672673	16.8503432	17.73059096	19.01988951
PFN1	91.50082923	74.34420019	136.1511279	70.28258579	80.56122502	92.93578426	74.79922841	149.351706	63.40652362	80.06294883
STAT5A	7.498025509	5.207669374	3.840199742	4.665647234	6.551553154	7.660930043	5.031748421	5.05179042	4.991740865	5.972360201
KAT8	8.285861523	8.167201298	3.655835003	8.11942513	7.689825264	8.042788645	7.513254195	4.812955246	8.359630191	6.461454068
RAB9B	2.433933591	2.860403236	1.93103733	2.806418402	1.958541061	2.642925274	2.838371416	1.670875081	2.237501775	2.32511301
SLC27A1	1.238031826	1.388965285	0.568559163	1.16479028	1.037833912	1.07844622	1.1399233	0.734244404	1.292691469	1.009204787
RBM4B	2.780600242	3.74321167	1.116515226	2.73386107	3.232941608	3.155373543	3.618260954	2.166520958	2.675171311	2.494921787
MDFIC	1.003882087	2.25276008	2.171173333	2.195175277	1.962910496	1.389836211	2.220850456	1.788095994	2.170985476	1.703603417
ZNF8	5.131353315	5.963389757	3.040186026	5.064960634	5.040902842	5.035847808	5.334870799	4.089396603	5.161686018	4.218558823
SQOR	17.84082288	12.40613973	8.051601602	7.74603761	16.25388303	17.22257275	13.83451244	7.802413025	8.956553739	16.72181821
SRSF12	1.838234756	2.0427012	2.969396178	2.272219289	1.881259579	1.580344208	1.985282897	2.979159769	1.877410759	2.459069926
TSPAN1	2.873705671	4.105424532	2.921924975	3.53060445	2.643977422	2.730264579	4.189489219	2.506742923	3.493128699	2.889363267
ARL14EP	3.174809701	3.711881634	1.248080463	3.379753045	3.819810099	3.123902725	3.552335721	2.774983655	3.077223545	3.266066787
ZNF224	5.180786593	6.121326897	1.435970186	5.822307867	5.688713684	4.972898451	5.410891456	3.954565941	5.732828829	4.48522657
EFCAB7	1.199356458	1.327734487	0.550029182	0.961586368	1.2668616	1.240113143	1.035340261	0.834206629	1.070873249	0.946986102
HSBP1L1	3.167667043	4.540327872	2.324866327	4.697767065	3.699643674	4.062237764	4.796231842	2.357766445	4.262310513	3.974407457
YPEL5	35.00726897	34.02808153	33.16275878	33.43128902	32.36018346	34.59752899	36.53658628	35.91584291	32.37404393	36.49202299
PWRN1	1.584121985	2.795849929	0.945092702	0.640428706	2.775722129	1.649403659	3.11764231	0.955588809	1.267777247	1.986658093
LINC01135	0.849811794	1.226214528	1.96270718	1.152018738	0.814399189	0.627520488	1.275645756	1.240315509	1.659236132	0.778842936
DGKI	0.491012147	0.731348246	2.262062184	0.829302133	1.056676207	0.961494158	0.994651253	2.020245129	1.117778636	0.621631431
ZEB2	2.102158888	2.304551089	3.407283062	2.736070464	2.073715828	2.330421444	2.194091231	3.051680144	3.28199673	2.368475357
SECISBP2	11.29727339	10.35258596	10.64740542	9.10708651	11.09458826	11.40890424	11.3583553	12.26839529	9.839045097	7.954721561
TTC25	3.220195555	3.99961892	2.385899122	3.804144219	2.846648577	3.420789879	3.802288865	3.618595027	3.738889371	2.653206977
TPRG1L	14.9928813	26.37099306	16.94378583	22.51402522	24.10184605	17.66636453	26.46542039	14.88466874	21.06556239	23.88056713
RPS6KA4	7.986661288	4.648614866	5.118870532	4.394443967	6.086336168	7.243341501	5.512209429	3.700918213	5.01972517	6.071586936
FUK	1.759847377	1.512663559	0.716087978	1.50028062	1.639159868	1.397392326	1.346810384	1.271834793	1.642312659	1.202520258
OCEL1	3.719009959	7.550796064	2.811793882	6.254878961	3.879997718	3.742352995	6.95303813	3.660704532	6.79263057	4.068680649
GPR153	0.749735822	1.203350862	1.421653409	1.406464036	0.620694924	0.885795358	1.382964334	1.276448631	1.762114989	0.532793597
RRP7A	11.2968231	9.135508925	3.965515492	9.298256167	9.920338702	10.27313986	9.16028311	4.064205735	9.455029875	10.25618621
TMEM145	0.893533056	2.89356721	1.386831569	3.755461324	1.523208752	1.028011206	2.534037766	1.688039156	3.429631099	1.472203111
TMEM61	4.816118027	10.79606795	1.2924103	12.82643238	4.372507913	4.096894271	11.20957012	3.181219783	12.50523321	4.428233328
FUT8-AS1	1.005237898	1.1487694	1.067437238	0.7395185	0.937123056	0.860033342	0.90821095	1.503299699	0.956300688	1.140234921
TBCC	17.09516133	25.94867351	14.32339313	21.1705296	18.32449929	19.04118638	26.76907254	15.56357336	19.94664549	19.782389
ACVR1	28.11548069	20.97811891	20.83800925	23.70233456	30.23314372	28.61944325	21.8665909	24.97347635	24.92356986	27.77001496
MRPL38	0.828592003	1.026899466	0.42851262	0.638726182	0.729938784	0.871849193	1.093778181	0.430458187	0.769848728	0.686855523
TST	3.202730945	3.532106825	2.206347253	2.422978357	2.606645069	2.672919136	3.689851694	2.709756185	2.123237217	2.581819521
COBLL1	4.792920677	5.196306618	8.463737011	4.165521546	4.904366198	5.147270741	4.698469505	8.640414569	4.179495833	4.958254358
PARN	7.87115957	10.03292053	4.187177389	8.413503047	8.922305674	8.674849379	10.49135676	5.397133754	7.836114037	8.28345546
HSPC324	0.427202686	0.141401315	0.877029515	1.485255173	0.076612991	0.186937034	0.497470502	0.063340694	1.61765331	0.150496653
NCOA7	23.58407542	10.38838633	14.07720257	9.530602355	12.39672968	21.50571779	10.32380476	14.76850261	10.34541242	12.2241138
MXRA5	1.45638602	7.02097409	3.453346925	0.828941848	1.105803548	1.480023251	6.108196593	2.995964349	1.358671034	1.354965843
SH3BGR	2.055092946	3.404044097	4.255392031	2.910331042	2.945246576	1.814056089	3.574210139	3.309732306	2.990071062	3.384277038
DYSF	0.870332237	0.617526586	2.099554593	5.937233099	1.021629272	0.782737072	0.78222814	1.321867935	7.280314408	1.003431552
ANKRD10	29.37875404	15.37121505	11.32181398	14.01069738	21.69942145	26.39707903	16.48342645	16.00442089	13.75421881	15.96975764
AEBP2	5.341118942	5.763208283	3.381395698	5.528952945	5.606704557	5.475345838	5.48193914	4.437131495	5.780679876	5.315846907
TMTC2	2.279631131	1.631607633	1.299945231	1.517426574	1.678496687	2.207607359	1.581125782	1.430025373	1.484417951	1.62849369
UBP1	9.833100401	7.876767216	8.753836701	7.734889923	8.107815138	9.957620125	7.881849322	8.503507697	8.619337711	7.453360641
ZNF221	1.963661053	2.19361182	0.487521151	2.896583899	2.322136945	2.48846993	2.27533095	1.452862565	2.177052662	1.99567725
PPIEL	1.260238591	1.407816418	0.926537921	1.049670426	1.02399589	1.135403605	1.236341336	1.10576415	1.519862669	0.588401478
FDPS	16.23527533	18.95857849	12.82288928	18.56787274	20.50961369	15.75122081	16.75226219	17.2596991	16.9177318	19.44655216
SDF2	7.263259128	7.585865945	5.839957292	7.080344889	6.481583467	6.85012383	7.208162108	8.571847011	7.076104168	6.435191182
SMIM1	1.385077056	3.610305656	1.194272578	2.856464727	2.45910785	1.483702139	4.354828528	0.887169345	2.36014087	2.085945329
PIGF	1.912760214	2.28867072	1.13282559	2.098772937	1.838665569	1.840457515	2.276737988	1.159547463	1.848700161	1.986505876
ABCB6	1.963238675	2.381713854	1.217679557	2.84408721	2.779629283	1.778572354	2.196288054	2.462405973	2.837016733	2.463429085
GALNT5	0.250329175	0.195306567	1.076775302	0.084771351	0.455344635	0.237858344	0.222098444	1.373289304	0.254708071	0.25826179
REEP5	21.33484404	33.77069725	16.09276917	30.72577076	23.56080797	22.71052567	32.97288205	18.04737317	28.82209364	21.87529257
ZBTB22	2.619915185	4.773461914	1.803255443	4.695648474	3.861927356	3.091561242	4.660705291	2.20599948	3.726114931	3.471295048
TOMM22	12.31080807	13.13344724	5.47935776	11.2646668	12.19029348	12.33425425	13.78166166	9.081873883	9.881696611	11.12338517
VDAC1	31.61968719	41.46792133	30.96124528	45.05547556	41.68357016	35.89600409	41.3793706	32.10836478	42.01960265	48.49576732
GPR180	3.434635911	3.61311005	2.390716123	3.543669494	3.447258623	3.413992473	3.618416301	3.139256225	2.932457146	3.146546384
KRR1	6.143947011	6.937399167	3.193779259	6.184938633	7.062289837	5.843849052	7.929955841	4.061653461	6.487868324	6.114145457
TOB2	16.21179422	10.55141075	20.33400934	12.35826225	11.62479998	17.18026316	11.66283778	12.23420719	14.08679202	12.68535398
IFT81	2.727990795	4.195332663	1.06564631	3.576775526	2.977998113	2.844136399	3.720430264	1.696781257	3.845377124	2.685692742
MIATNB	1.989993449	1.966790969	0.572716062	0.978715623	1.86110345	1.655313251	1.876050292	2.270807485	1.433626994	0.972942534
LRIG3	9.225391327	10.76162944	2.600395284	11.32232954	7.796095756	8.047076031	9.898066581	8.905222828	11.1866246	5.321666952
DMD	1.598870604	2.169250404	1.604361363	2.124311254	1.443244735	1.429624552	2.223931979	2.067997557	2.186933202	1.1760884
UBE2H	24.82923161	23.24696775	30.58040192	27.60853615	26.06711418	25.5067118	22.45281899	34.12953814	25.48589724	25.77620695
NUBP1	9.902801695	13.09309189	4.774178615	8.962060444	8.265385881	10.94130333	11.68171914	7.512330273	8.596683776	7.774078202
HHAT	0.97026059	1.033536894	0.696233781	0.978434137	1.100711859	0.977208056	1.170369753	0.917985925	0.913123871	0.737547182
ZBED5-AS1	1.878890767	2.837969134	1.641480584	2.982836044	2.306470472	1.730036059	2.715661738	2.719100519	2.769986098	2.548559908
LOC101928530	1.286243167	1.561039833	1.425088	1.592260446	1.07646102	1.801085928	1.414597404	1.970663008	1.31426496	1.321608266
MAPK10	2.366774486	4.221065547	0.897864216	4.059390183	2.577114135	2.458019472	4.493899069	1.210846968	4.356501355	2.119300974
CELA2A	4.010031826	0.402516483	1.672052583	0.111588496	2.237165266	4.284581979	0.304540182	0.953883188	0.311234233	3.13704845
TOGARAM1	4.938888636	4.269503882	4.236906562	3.927075024	5.006037242	4.772583444	4.685985797	3.970779433	4.278562716	4.580793255
REEP1	0.686178344	1.480069089	1.533913284	2.44346919	0.541449716	0.736639396	1.495986806	1.67529598	2.548803822	0.386767397
MMP1	244.3555769	148.9074883	134.8026965	165.6949052	391.3269455	268.9561349	148.0142894	143.7909702	172.601368	398.5579443
LINC-PINT	6.27264607	5.912125458	8.585915975	5.552763716	8.653591415	6.433865902	6.885639262	14.37848572	6.99911165	4.767205192
IGFBP3	77.69912647	94.74844668	40.1055429	60.36570904	98.86601041	89.52874949	100.0021711	27.9599758	60.83111651	105.5279876
LINC01089	2.130950285	1.796268038	2.240601594	2.094097274	1.710257347	2.125723329	1.896882662	2.695146538	2.303872115	1.104394605
STX18	6.586041402	6.328373325	5.424323926	5.500609031	6.801635141	6.930971653	5.864447846	6.350202247	6.428912188	6.366475189
EZH1	8.154614065	9.275903863	3.576576888	8.630564018	8.240965094	8.329393079	8.36966771	6.217150005	8.29789137	7.413173165
LLPH	1.688348077	1.444013804	0.591869068	1.460955561	1.657910315	1.454500694	1.301742502	1.135280261	1.329820768	1.291202508
RPUSD4	3.969403112	3.009115407	1.6210826	2.169980173	3.391182415	3.717179849	2.907760864	2.27746712	3.021509846	2.685118812
ARF3	27.54983707	31.79024213	14.41310105	27.45431029	25.29783124	26.52864082	32.2760143	16.24500439	25.90722367	24.7311426
DSCR3	4.600845485	4.834975896	4.267304752	4.785797592	5.30082764	4.573132389	4.712237281	5.853796925	4.632605855	5.213379785
ASS1	6.698994618	4.982507582	5.473583186	4.850447855	5.54641925	7.623849615	4.795865032	6.110225244	4.991524466	5.571590099
SCYL3	2.915195961	3.619368217	2.595278391	3.265165839	3.015046943	3.057514696	3.731934179	3.270742646	3.738022097	2.456636542
GPATCH11	6.202087115	6.171530724	4.881831546	6.822674272	6.497754784	5.60574591	5.936078182	6.226746933	6.390037285	6.247328502
CDH11	2.829814879	2.660598055	4.480672284	4.439402688	1.922776283	3.191341596	2.664428081	4.017711242	5.121545211	2.14384733
DUSP23	9.486463527	21.93462095	8.318367357	16.159049	13.50094268	11.10706174	20.99271051	6.243912957	15.81105703	13.94634358
PGGHG	3.205850661	1.262877198	1.734756125	0.770642779	1.141753885	3.441870007	1.235623505	1.499621996	1.233473302	1.085626566
PLCXD2	1.117320642	0.93135049	0.784646473	0.794574741	1.464217358	0.750875877	1.110114136	1.190041019	1.297539592	1.129383686
PROX1-AS1	0.510914039	0.535370927	1.432146572	0.719362699	0.341868955	0.426688654	0.607657237	1.428637907	0.947874528	0.374444942
HNRNPH2	25.58503612	34.30088078	15.67506215	28.73855683	29.44443197	26.271513	34.73474109	21.28871891	26.19803426	29.17380329
TTC8	6.54697077	10.25168035	3.798070738	10.08663552	9.745493121	6.377708947	8.942026293	6.160560399	8.640248735	8.172442407
STAU2	2.290031113	3.080773468	1.958030422	2.893789542	2.594429414	2.224619457	2.935938067	2.805118139	2.429918164	2.292231076
IFNGR2	29.8269536	21.34195211	9.837170761	16.16879905	18.98995832	31.90577932	22.01749636	12.6554707	13.70970972	20.20187996
ZNF823	5.000562596	5.554177415	8.610556866	6.814615279	4.988114281	5.476988594	6.222940578	8.162048313	7.627491866	4.984320414
RHCG	2.801922816	0.559475145	0.669902809	0.483703044	0.827464593	2.934587269	0.576308554	0.609608415	0.815505653	0.683976841
RPL4	133.3879984	120.949038	104.2385338	101.3753136	115.5638848	135.922193	124.6758872	88.42540599	95.63088717	132.446394
GTF2F2	7.795945932	4.664303974	3.397478267	4.516206077	7.286990873	7.152400509	5.750408886	3.604048643	4.744328776	7.307625823
CNPY4	3.283864944	4.591201755	3.501499407	5.347744529	2.492496108	2.28846273	4.680498937	3.746728273	5.448041318	2.922236331
STARD3NL	7.331659647	8.97056365	5.413871215	7.615602546	8.750123974	7.707693659	9.798431128	6.484498091	7.940269842	7.636134937
TBP	9.023753128	9.505126713	3.369984213	9.56575137	9.042617416	8.345001879	8.935590167	7.172888765	9.228926826	8.037644989
EXOSC10	13.30424417	12.10958615	7.213284914	12.53141716	13.66619468	13.14398677	11.68868505	9.205902599	12.23229552	11.70825581
PTPN13	7.359967503	9.080685865	7.349144436	9.79761541	9.06581659	7.547854871	9.075571454	9.668676006	9.914126486	8.25883443
DERL2	4.836785501	4.586480681	2.736518312	3.983057306	4.800023738	4.987420282	4.574185888	3.8141466	4.088880886	4.210331458
MRPS17	0.794603603	0.855789629	0.118313229	0.904122849	1.016144236	0.828074677	0.800742833	0.407820015	0.773706903	1.162769964
SEM1	3.995543686	4.379669998	2.993933482	4.215128486	4.535565938	4.266436214	4.749417231	3.144713511	3.917122777	3.967977456
FAM114A1	10.96090927	12.5111767	9.252358156	12.58354321	12.17803345	10.01385691	13.06077807	7.458024271	13.48171356	13.86646093
TMEM127	16.64212536	13.69227917	11.17398306	14.120053	13.94505167	15.96857166	14.60694048	13.68147047	14.17571601	13.68352732
TTLL4	4.374086711	2.622918777	1.342287062	2.553478511	3.704643337	4.211166924	2.721829363	2.489718052	2.344766907	3.167481484
